,id,recid,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,charge_severity
8017,NA,0,Male,26,25 - 45,African-American,0,0,1,1,High
8018,NA,0,Male,26,25 - 45,African-American,0,0,1,1,High
8019,NA,0,Male,22,Less than 25,Caucasian,0,0,0,0,Unknown
8020,NA,0,Female,21,Less than 25,African-American,0,0,0,0,Unknown
8021,NA,1,Male,38,25 - 45,Caucasian,1,0,0,10,High
8022,NA,1,Female,36,25 - 45,Hispanic,0,0,0,9,Middle
8023,NA,0,Female,34,25 - 45,African-American,0,0,0,5,Middle
8024,NA,1,Male,18,Less than 25,African-American,5,0,2,4,High
8025,NA,0,Male,30,25 - 45,African-American,0,0,0,0,Unknown
8026,NA,0,Male,30,25 - 45,African-American,0,0,0,0,Unknown
8027,NA,0,Female,23,Less than 25,Caucasian,0,0,0,0,Unknown
8028,NA,0,Male,71,Greater than 45,Caucasian,0,0,0,1,Unknown
8029,NA,0,Male,53,Greater than 45,Caucasian,0,0,0,9,High
8030,NA,0,Male,22,Less than 25,African-American,0,0,0,4,Unknown
8031,NA,0,Male,22,Less than 25,African-American,0,0,0,4,Unknown
8032,NA,0,Male,27,25 - 45,African-American,0,0,0,6,Unknown
8033,NA,0,Male,27,25 - 45,African-American,0,0,0,4,Middle
8034,NA,0,Male,27,25 - 45,African-American,0,0,0,4,Middle
8035,NA,0,Male,25,25 - 45,Caucasian,0,0,0,2,Middle
8036,NA,1,Male,48,Greater than 45,Caucasian,0,0,0,18,High
8037,NA,1,Male,48,Greater than 45,Caucasian,0,0,0,18,High
8038,NA,0,Male,19,Less than 25,Caucasian,0,1,3,1,Middle
8039,NA,0,Male,19,Less than 25,Caucasian,0,1,3,1,Middle
8040,NA,0,Male,19,Less than 25,Caucasian,0,1,3,1,Middle
8041,NA,0,Male,53,Greater than 45,Caucasian,0,0,0,0,Unknown
8042,NA,0,Male,52,Greater than 45,Caucasian,1,0,0,18,Unknown
8043,NA,1,Male,27,25 - 45,African-American,1,0,0,6,Middle
8044,NA,0,Female,29,25 - 45,Caucasian,0,0,0,1,High
8045,NA,0,Female,29,25 - 45,Caucasian,0,0,0,1,High
8046,NA,0,Female,29,25 - 45,Caucasian,0,0,0,1,High
8047,NA,0,Female,29,25 - 45,Caucasian,0,0,0,1,High
8048,NA,0,Female,21,Less than 25,African-American,0,0,0,2,Middle
8049,NA,0,Female,21,Less than 25,African-American,0,0,0,2,Middle
8050,NA,0,Male,33,25 - 45,Caucasian,0,0,0,0,Unknown
8051,NA,0,Female,24,Less than 25,Caucasian,0,0,4,1,Unknown
8052,NA,0,Male,46,Greater than 45,Caucasian,0,0,0,1,Unknown
8053,NA,1,Male,30,25 - 45,African-American,0,2,2,13,High
8054,NA,1,Male,30,25 - 45,African-American,0,2,2,13,High
8055,NA,0,Male,26,25 - 45,Hispanic,0,0,0,0,Unknown
8056,NA,1,Male,26,25 - 45,African-American,0,2,2,27,High
8057,NA,0,Male,57,Greater than 45,Caucasian,0,0,0,2,Unknown
8058,NA,0,Male,32,25 - 45,Caucasian,0,0,0,0,Unknown
8059,NA,0,Male,22,Less than 25,African-American,0,0,0,0,Unknown
8060,NA,0,Male,26,25 - 45,Caucasian,0,0,0,1,Unknown
8061,NA,1,Male,32,25 - 45,African-American,0,0,0,5,Unknown
8062,NA,0,Male,51,Greater than 45,Caucasian,0,0,0,3,Unknown
8063,NA,0,Male,31,25 - 45,Other,0,0,0,0,Unknown
8064,NA,1,Male,30,25 - 45,African-American,0,0,0,7,Unknown
8065,NA,0,Male,41,25 - 45,Hispanic,0,0,0,3,Unknown
8066,NA,0,Male,26,25 - 45,Caucasian,0,0,0,0,Middle
8067,NA,0,Female,51,Greater than 45,African-American,0,0,0,0,Unknown
8068,NA,0,Male,25,25 - 45,African-American,0,0,0,0,Unknown
8069,NA,1,Male,36,25 - 45,African-American,1,0,0,7,Unknown
8070,NA,0,Female,29,25 - 45,African-American,0,0,0,1,Unknown
8071,NA,0,Female,30,25 - 45,Caucasian,0,0,0,3,High
8072,NA,0,Male,21,Less than 25,Caucasian,0,0,0,1,Unknown
8073,NA,0,Male,21,Less than 25,African-American,0,0,0,0,Unknown
8074,NA,0,Male,21,Less than 25,African-American,0,0,0,0,Unknown
8075,NA,0,Male,22,Less than 25,Caucasian,0,0,0,1,High
8076,NA,0,Male,22,Less than 25,Caucasian,0,0,0,1,High
8077,NA,0,Female,28,25 - 45,African-American,0,0,0,0,Unknown
8078,NA,0,Male,35,25 - 45,African-American,0,0,0,2,Unknown
8079,NA,0,Male,48,Greater than 45,African-American,0,0,0,4,Unknown
8080,NA,1,Male,49,Greater than 45,African-American,0,0,0,14,Unknown
8081,NA,0,Male,27,25 - 45,Hispanic,0,0,0,5,Unknown
8082,NA,0,Male,33,25 - 45,African-American,0,0,0,0,Unknown
8083,NA,0,Male,22,Less than 25,African-American,0,0,0,2,Unknown
8084,NA,0,Female,44,25 - 45,African-American,0,0,0,1,Unknown
8085,NA,0,Male,44,25 - 45,African-American,0,0,0,0,Unknown
8086,NA,0,Male,69,Greater than 45,Other,0,0,0,1,Unknown
8087,NA,0,Male,49,Greater than 45,African-American,0,0,0,0,Unknown
8088,NA,0,Male,24,Less than 25,African-American,0,0,0,0,Unknown
8089,NA,0,Male,64,Greater than 45,Caucasian,0,0,0,5,Unknown
8090,NA,0,Male,26,25 - 45,African-American,0,0,0,4,Unknown
8091,NA,0,Male,26,25 - 45,African-American,0,0,0,4,Unknown
8092,NA,0,Male,69,Greater than 45,Caucasian,0,0,0,0,Unknown
8093,NA,0,Male,35,25 - 45,Hispanic,0,0,0,1,Unknown
8094,NA,0,Male,23,Less than 25,Caucasian,0,0,1,3,Unknown
8095,NA,0,Male,23,Less than 25,African-American,0,0,0,1,High
8096,NA,0,Male,42,25 - 45,Other,0,0,0,1,Unknown
8097,NA,1,Male,31,25 - 45,African-American,0,0,0,9,Unknown
8098,NA,0,Male,23,Less than 25,Caucasian,0,0,0,0,Unknown
8099,NA,0,Male,23,Less than 25,Other,0,0,0,0,Unknown
8100,NA,0,Male,20,Less than 25,African-American,0,0,0,0,Unknown
8101,NA,0,Male,20,Less than 25,African-American,0,0,0,0,Unknown
8102,NA,0,Male,41,25 - 45,Caucasian,0,0,0,3,Unknown
8103,NA,0,Male,41,25 - 45,Caucasian,0,0,0,3,Unknown
8104,NA,0,Male,41,25 - 45,Caucasian,0,0,0,3,Unknown
8105,NA,1,Female,36,25 - 45,Other,0,1,0,6,Middle
8106,NA,1,Male,37,25 - 45,African-American,0,0,0,6,Middle
8107,NA,1,Male,27,25 - 45,African-American,0,0,0,8,High
8108,NA,0,Male,26,25 - 45,African-American,0,0,0,2,Middle
8109,NA,0,Male,26,25 - 45,African-American,0,0,0,2,Middle
8110,NA,0,Male,26,25 - 45,African-American,0,0,0,2,Middle
8111,NA,0,Male,23,Less than 25,African-American,0,0,0,8,Middle
8112,NA,1,Male,23,Less than 25,African-American,0,0,0,8,Middle
8113,NA,1,Male,23,Less than 25,African-American,0,0,0,8,Middle
8114,NA,0,Male,43,25 - 45,Caucasian,0,0,0,1,Unknown
8115,NA,0,Male,22,Less than 25,African-American,0,0,0,3,Unknown
8116,NA,0,Male,22,Less than 25,African-American,0,0,0,3,Unknown
8117,NA,0,Male,22,Less than 25,African-American,0,0,0,3,Unknown
8118,NA,1,Male,44,25 - 45,African-American,0,0,1,16,Unknown
8119,NA,1,Male,44,25 - 45,African-American,0,0,1,16,Unknown
8120,NA,0,Male,38,25 - 45,Caucasian,0,0,0,0,Middle
8121,NA,0,Male,33,25 - 45,Caucasian,0,0,0,0,Unknown
8122,NA,0,Male,24,Less than 25,Caucasian,0,0,0,1,High
8123,NA,0,Male,23,Less than 25,African-American,0,0,0,0,Unknown
8124,NA,0,Male,48,Greater than 45,Other,0,0,0,0,Unknown
8125,NA,0,Male,36,25 - 45,Caucasian,0,0,0,1,Unknown
8126,NA,1,Male,32,25 - 45,African-American,0,1,2,11,Middle
8127,NA,1,Male,32,25 - 45,African-American,0,1,2,11,Middle
8128,NA,0,Female,39,25 - 45,African-American,0,0,0,0,High
8129,NA,0,Female,39,25 - 45,African-American,0,0,0,0,High
8130,NA,0,Male,30,25 - 45,Caucasian,0,0,0,0,Unknown
8131,NA,0,Male,21,Less than 25,African-American,0,0,0,0,High
8132,NA,0,Male,24,Less than 25,Caucasian,0,0,0,0,Unknown
8133,NA,0,Male,50,Greater than 45,Caucasian,0,0,0,2,Unknown
8134,NA,1,Male,51,Greater than 45,African-American,0,0,0,12,Middle
8135,NA,0,Male,21,Less than 25,African-American,0,2,0,2,Middle
8136,NA,0,Male,21,Less than 25,African-American,1,0,2,1,High
8137,NA,0,Male,24,Less than 25,African-American,0,0,0,1,Unknown
8138,NA,0,Male,24,Less than 25,African-American,0,0,0,1,Unknown
8139,NA,0,Male,31,25 - 45,African-American,0,0,0,1,Unknown
8140,NA,0,Male,31,25 - 45,African-American,0,0,0,1,Unknown
8141,NA,0,Male,23,Less than 25,African-American,0,0,0,2,Middle
8142,NA,0,Male,23,Less than 25,African-American,0,0,0,2,Middle
8143,NA,0,Male,23,Less than 25,Hispanic,0,0,0,0,Unknown
8144,NA,1,Male,28,25 - 45,African-American,0,0,0,11,High
8145,NA,1,Male,50,Greater than 45,Caucasian,1,0,0,16,Middle
8146,NA,0,Male,24,Less than 25,African-American,0,0,1,0,Unknown
8147,NA,0,Male,31,25 - 45,Other,0,0,0,1,Unknown
8148,NA,1,Male,41,25 - 45,African-American,0,0,0,6,Middle
8149,NA,1,Male,41,25 - 45,African-American,0,0,0,6,Middle
8150,NA,0,Male,41,25 - 45,African-American,0,0,0,6,Middle
8151,NA,0,Male,28,25 - 45,African-American,0,0,0,4,Middle
8152,NA,0,Male,29,25 - 45,Caucasian,0,0,0,6,Middle
8153,NA,1,Male,29,25 - 45,Caucasian,0,0,0,6,Middle
8154,NA,0,Male,49,Greater than 45,Caucasian,0,0,0,0,Unknown
8155,NA,0,Male,21,Less than 25,African-American,0,0,1,0,Unknown
8156,NA,0,Male,59,Greater than 45,African-American,0,0,0,39,Unknown
8157,NA,0,Male,26,25 - 45,Hispanic,0,0,0,0,Unknown
8158,NA,0,Male,34,25 - 45,Caucasian,0,0,0,0,Unknown
8159,NA,0,Male,45,Greater than 45,Caucasian,0,0,0,0,Unknown
8160,NA,0,Male,38,25 - 45,African-American,0,0,0,4,Unknown
8161,NA,0,Male,22,Less than 25,African-American,0,0,1,3,Middle
8162,NA,0,Male,22,Less than 25,African-American,0,0,1,3,Middle
8163,NA,0,Male,46,Greater than 45,Caucasian,0,0,0,0,Middle
8164,NA,0,Male,54,Greater than 45,Caucasian,0,0,0,0,Unknown
8165,NA,0,Male,38,25 - 45,African-American,0,0,0,0,Middle
8166,NA,1,Male,31,25 - 45,African-American,0,0,0,11,Unknown
8167,NA,1,Female,27,25 - 45,African-American,0,1,0,10,Middle
8168,NA,1,Male,22,Less than 25,Caucasian,0,0,0,6,Middle
8169,NA,1,Male,22,Less than 25,Caucasian,0,0,0,6,Middle
8170,NA,1,Male,29,25 - 45,African-American,0,0,0,11,Unknown
8171,NA,1,Male,23,Less than 25,African-American,0,0,0,6,Middle
8172,NA,0,Male,39,25 - 45,African-American,0,0,0,2,Unknown
8173,NA,0,Male,26,25 - 45,African-American,0,0,0,7,Middle
8174,NA,0,Female,21,Less than 25,African-American,0,0,0,0,Middle
8175,NA,0,Female,21,Less than 25,African-American,0,0,0,0,Middle
8176,NA,1,Male,55,Greater than 45,African-American,0,0,0,12,Unknown
8177,NA,0,Male,55,Greater than 45,African-American,0,0,0,12,Unknown
8178,NA,0,Male,27,25 - 45,African-American,0,0,0,2,Middle
8179,NA,0,Male,27,25 - 45,African-American,0,0,0,2,Middle
8180,NA,0,Male,60,Greater than 45,Caucasian,0,0,0,3,Unknown
8181,NA,0,Male,57,Greater than 45,Caucasian,0,0,0,21,Middle
8182,NA,0,Male,57,Greater than 45,Caucasian,0,0,0,21,Middle
8183,NA,0,Male,24,Less than 25,Hispanic,0,0,0,1,Unknown
8184,NA,0,Male,30,25 - 45,African-American,0,0,0,2,High
8185,NA,0,Male,26,25 - 45,Caucasian,0,0,0,0,Middle
8186,NA,0,Male,34,25 - 45,African-American,0,0,0,0,Unknown
8187,NA,1,Male,60,Greater than 45,African-American,0,0,0,7,Unknown
8188,NA,0,Female,48,Greater than 45,Hispanic,0,0,0,4,Middle
8189,NA,0,Male,25,25 - 45,African-American,1,1,0,2,High
8190,NA,0,Male,25,25 - 45,African-American,1,1,0,2,High
8191,NA,0,Male,57,Greater than 45,Other,0,0,0,0,High
8192,NA,0,Male,46,Greater than 45,Caucasian,0,0,0,2,Unknown
8193,NA,0,Male,32,25 - 45,African-American,0,0,1,8,Unknown
8194,NA,1,Male,32,25 - 45,African-American,0,0,1,8,Unknown
8195,NA,1,Male,32,25 - 45,African-American,0,0,1,8,Unknown
8196,NA,0,Male,30,25 - 45,African-American,0,0,0,14,Unknown
8197,NA,0,Male,35,25 - 45,African-American,0,0,0,4,High
8198,NA,0,Male,26,25 - 45,African-American,0,0,0,2,Middle
8199,NA,1,Male,49,Greater than 45,Caucasian,0,0,0,10,High
8200,NA,0,Male,53,Greater than 45,Caucasian,0,0,0,3,Unknown
8201,NA,0,Male,29,25 - 45,African-American,0,0,0,2,Unknown
8202,NA,0,Male,28,25 - 45,Caucasian,0,0,0,6,Middle
8203,NA,1,Male,28,25 - 45,Caucasian,0,0,0,6,Middle
8204,NA,1,Male,28,25 - 45,Caucasian,0,0,0,6,Middle
8205,NA,0,Male,53,Greater than 45,African-American,0,0,0,20,Unknown
8206,NA,0,Male,44,25 - 45,Caucasian,0,0,0,5,Unknown
8207,NA,0,Male,29,25 - 45,African-American,0,1,0,3,High
8208,NA,0,Male,29,25 - 45,African-American,0,1,0,3,High
8209,NA,0,Male,22,Less than 25,African-American,0,0,0,2,Unknown
8210,NA,0,Male,48,Greater than 45,Caucasian,0,0,0,0,Unknown
8211,NA,0,Male,67,Greater than 45,Caucasian,0,0,0,0,Unknown
8212,NA,0,Female,53,Greater than 45,African-American,0,0,0,3,Unknown
8213,NA,0,Male,23,Less than 25,Caucasian,0,0,0,1,Unknown
8214,NA,0,Male,23,Less than 25,Caucasian,0,0,0,1,Unknown
8215,NA,0,Female,56,Greater than 45,Caucasian,0,0,0,8,Unknown
8216,NA,0,Female,44,25 - 45,Caucasian,0,0,0,0,Middle
8217,NA,0,Male,28,25 - 45,African-American,0,0,0,3,Unknown
8218,NA,0,Female,55,Greater than 45,Hispanic,0,0,0,0,Unknown
8219,NA,0,Male,26,25 - 45,African-American,1,0,0,10,Middle
8220,NA,0,Male,51,Greater than 45,Caucasian,0,0,0,2,Middle
8221,NA,0,Male,51,Greater than 45,Caucasian,0,0,0,2,Middle
8222,NA,0,Male,30,25 - 45,Caucasian,0,0,0,1,High
8223,NA,0,Male,45,Greater than 45,Caucasian,0,0,0,6,Unknown
8224,NA,0,Male,77,Greater than 45,African-American,0,0,0,1,High
8225,NA,0,Male,21,Less than 25,African-American,0,2,2,2,High
8226,NA,0,Male,46,Greater than 45,Caucasian,0,0,0,11,High
8227,NA,0,Male,54,Greater than 45,African-American,0,0,0,4,High
8228,NA,0,Male,54,Greater than 45,Caucasian,0,0,0,3,Unknown
8229,NA,0,Male,26,25 - 45,African-American,0,0,0,15,Unknown
8230,NA,0,Male,27,25 - 45,Hispanic,0,0,0,1,Unknown
8231,NA,0,Male,21,Less than 25,Caucasian,0,0,0,2,Unknown
8232,NA,0,Female,38,25 - 45,Caucasian,0,0,0,0,Unknown
8233,NA,0,Male,39,25 - 45,Caucasian,0,0,0,2,Unknown
8234,NA,0,Male,35,25 - 45,Hispanic,0,0,0,13,Unknown
8235,NA,0,Male,29,25 - 45,African-American,0,0,0,1,Middle
8236,NA,1,Male,30,25 - 45,African-American,1,0,0,9,Middle
8237,NA,1,Male,41,25 - 45,African-American,0,0,0,6,Middle
8238,NA,0,Male,48,Greater than 45,African-American,0,0,0,12,Unknown
8239,NA,0,Male,25,25 - 45,Caucasian,0,0,0,0,Unknown
8240,NA,0,Male,25,25 - 45,Caucasian,0,0,0,0,Unknown
8241,NA,0,Male,52,Greater than 45,African-American,0,0,0,0,Middle
8242,NA,0,Male,30,25 - 45,Caucasian,0,0,0,0,Unknown
8243,NA,0,Male,47,Greater than 45,Caucasian,0,0,0,0,Unknown
8244,NA,0,Male,31,25 - 45,African-American,0,1,0,3,High
8245,NA,0,Male,30,25 - 45,Caucasian,0,0,0,2,Unknown
8246,NA,0,Male,30,25 - 45,Caucasian,0,0,0,2,Unknown
8247,NA,0,Male,22,Less than 25,Caucasian,0,0,3,1,High
8248,NA,0,Male,44,25 - 45,African-American,0,0,0,3,Unknown
8249,NA,0,Female,46,Greater than 45,Caucasian,0,0,0,0,Unknown
8250,NA,0,Male,29,25 - 45,African-American,0,0,0,7,Middle
8251,NA,0,Female,22,Less than 25,African-American,0,0,0,0,Unknown
8252,NA,0,Male,32,25 - 45,Hispanic,0,0,0,0,Unknown
8253,NA,1,Male,39,25 - 45,African-American,0,0,0,8,Unknown
8254,NA,1,Male,35,25 - 45,African-American,0,0,0,9,Unknown
8255,NA,0,Male,26,25 - 45,African-American,0,0,0,1,Unknown
8256,NA,0,Male,27,25 - 45,African-American,0,0,0,1,Middle
8257,NA,0,Male,27,25 - 45,African-American,0,0,0,1,Middle
8258,NA,0,Male,42,25 - 45,African-American,0,0,0,24,Unknown
8259,NA,0,Male,42,25 - 45,African-American,0,0,0,24,Unknown
8260,NA,1,Male,42,25 - 45,African-American,0,0,0,24,Unknown
8261,NA,0,Male,29,25 - 45,African-American,3,0,1,5,Unknown
8262,NA,0,Male,53,Greater than 45,Caucasian,0,0,0,0,Unknown
8263,NA,0,Male,27,25 - 45,African-American,0,0,0,2,Unknown
8264,NA,1,Male,27,25 - 45,Hispanic,0,0,0,6,Middle
8265,NA,0,Female,32,25 - 45,African-American,0,0,0,0,High
8266,NA,1,Male,28,25 - 45,Hispanic,0,0,0,8,Middle
8267,NA,1,Male,25,25 - 45,African-American,0,0,1,5,Middle
8268,NA,0,Male,25,25 - 45,African-American,0,0,1,5,Middle
8269,NA,1,Male,25,25 - 45,African-American,0,0,1,5,Middle
8270,NA,0,Male,22,Less than 25,Caucasian,0,0,1,2,Middle
8271,NA,0,Male,43,25 - 45,Caucasian,0,0,0,4,Unknown
8272,NA,1,Male,52,Greater than 45,African-American,0,0,0,7,Middle
8273,NA,0,Male,21,Less than 25,African-American,0,0,0,2,Middle
8274,NA,0,Male,28,25 - 45,African-American,0,1,0,11,Middle
8275,NA,0,Male,21,Less than 25,African-American,0,0,0,1,High
8276,NA,0,Male,50,Greater than 45,Caucasian,0,0,0,0,Unknown
8277,NA,0,Male,23,Less than 25,Caucasian,0,1,0,4,High
8278,NA,0,Male,39,25 - 45,Hispanic,0,0,0,3,Unknown
8279,NA,0,Male,20,Less than 25,Caucasian,0,0,0,0,Unknown
8280,NA,0,Male,20,Less than 25,Caucasian,0,0,0,0,Unknown
8281,NA,0,Male,31,25 - 45,African-American,0,0,0,1,Unknown
8282,NA,0,Male,32,25 - 45,African-American,0,0,0,0,Unknown
8283,NA,0,Male,27,25 - 45,African-American,0,0,0,1,Unknown
8284,NA,0,Female,26,25 - 45,African-American,0,1,0,4,Unknown
8285,NA,0,Male,27,25 - 45,African-American,1,0,0,4,High
8286,NA,1,Male,27,25 - 45,African-American,1,0,0,4,High
8287,NA,0,Male,21,Less than 25,African-American,0,0,0,2,Unknown
8288,NA,0,Male,70,Greater than 45,African-American,0,0,0,0,Unknown
8289,NA,0,Male,47,Greater than 45,Other,0,0,0,4,Unknown
8290,NA,0,Male,32,25 - 45,African-American,0,0,0,0,Unknown
8291,NA,1,Male,27,25 - 45,African-American,2,0,0,14,High
8292,NA,1,Male,27,25 - 45,African-American,2,0,0,14,High
8293,NA,0,Male,27,25 - 45,African-American,2,0,0,14,High
8294,NA,1,Male,28,25 - 45,African-American,0,0,0,5,Middle
8295,NA,0,Male,24,Less than 25,African-American,0,5,1,15,High
8296,NA,0,Male,45,Greater than 45,African-American,0,0,0,1,High
8297,NA,0,Female,53,Greater than 45,African-American,0,0,0,0,Unknown
8298,NA,0,Male,50,Greater than 45,Caucasian,0,0,0,0,Unknown
8299,NA,0,Female,30,25 - 45,African-American,0,0,0,15,Middle
8300,NA,1,Female,30,25 - 45,African-American,0,0,0,15,Middle
8301,NA,0,Male,25,25 - 45,Hispanic,0,0,0,1,Middle
8302,NA,0,Female,43,25 - 45,Caucasian,0,0,0,0,Unknown
8303,NA,0,Male,24,Less than 25,Caucasian,0,0,0,0,Middle
8304,NA,0,Female,29,25 - 45,African-American,0,0,0,0,Unknown
8305,NA,0,Male,20,Less than 25,Caucasian,0,0,0,2,Unknown
8306,NA,1,Male,34,25 - 45,African-American,0,0,0,10,Unknown
8307,NA,0,Male,56,Greater than 45,Hispanic,0,0,0,2,Unknown
8308,NA,0,Male,26,25 - 45,Caucasian,0,0,0,2,Unknown
8309,NA,0,Male,31,25 - 45,Caucasian,0,0,0,0,Unknown
8310,NA,0,Male,60,Greater than 45,Hispanic,0,0,0,1,Unknown
8311,NA,0,Male,39,25 - 45,African-American,0,0,0,0,Unknown
8312,NA,0,Male,50,Greater than 45,African-American,0,0,0,4,Middle
8313,NA,0,Male,25,25 - 45,Hispanic,0,0,0,0,Unknown
8314,NA,0,Female,25,25 - 45,African-American,0,0,0,0,Unknown
8315,NA,0,Female,21,Less than 25,African-American,0,1,0,2,Unknown
8316,NA,0,Male,54,Greater than 45,African-American,0,0,0,12,Middle
8317,NA,0,Male,22,Less than 25,African-American,0,0,0,11,Unknown
8318,NA,0,Male,22,Less than 25,African-American,0,0,0,11,Unknown
8319,NA,1,Male,22,Less than 25,African-American,0,0,0,11,Unknown
8320,NA,0,Female,27,25 - 45,African-American,0,0,0,2,Middle
8321,NA,0,Male,45,Greater than 45,Caucasian,0,0,0,5,Middle
8322,NA,0,Male,45,Greater than 45,Caucasian,0,0,0,5,Middle
8323,NA,0,Female,55,Greater than 45,Caucasian,0,0,0,0,Unknown
8324,NA,0,Male,24,Less than 25,African-American,0,0,0,0,Unknown
8325,NA,0,Male,20,Less than 25,African-American,0,0,1,0,High
8326,NA,1,Male,46,Greater than 45,African-American,1,0,0,10,Unknown
8327,NA,0,Male,37,25 - 45,African-American,0,0,0,5,Middle
8328,NA,0,Male,39,25 - 45,African-American,0,0,0,0,Unknown
8329,NA,0,Male,21,Less than 25,African-American,0,0,0,1,Middle
8330,NA,0,Male,38,25 - 45,Caucasian,0,0,0,0,Unknown
8331,NA,0,Male,22,Less than 25,African-American,0,0,0,3,Middle
8332,NA,0,Male,22,Less than 25,African-American,0,0,0,3,Middle
8333,NA,0,Male,22,Less than 25,African-American,0,0,0,3,Middle
8334,NA,1,Male,42,25 - 45,Caucasian,0,0,0,8,Unknown
8335,NA,1,Male,42,25 - 45,Caucasian,0,0,0,8,Unknown
8336,NA,0,Female,23,Less than 25,African-American,0,0,0,0,Middle
8337,NA,0,Female,40,25 - 45,African-American,0,0,0,1,Unknown
8338,NA,0,Male,19,Less than 25,African-American,3,0,0,2,High
8339,NA,0,Male,27,25 - 45,Other,0,0,0,0,Unknown
8340,NA,0,Male,51,Greater than 45,African-American,0,0,0,0,Unknown
8341,NA,0,Male,20,Less than 25,African-American,0,0,0,0,Middle
8342,NA,0,Male,27,25 - 45,African-American,0,0,1,1,Unknown
8343,NA,0,Male,34,25 - 45,Caucasian,0,0,0,3,Unknown
8344,NA,0,Male,53,Greater than 45,Caucasian,0,0,0,0,Unknown
8345,NA,0,Female,60,Greater than 45,Other,0,0,0,0,Unknown
8346,NA,0,Male,57,Greater than 45,African-American,0,0,0,8,Unknown
8347,NA,0,Male,29,25 - 45,African-American,0,0,0,0,Unknown
8348,NA,0,Male,20,Less than 25,African-American,0,0,0,0,Unknown
8349,NA,0,Male,28,25 - 45,Caucasian,0,0,0,1,Middle
8350,NA,1,Male,29,25 - 45,African-American,0,0,0,9,Middle
8351,NA,0,Male,29,25 - 45,African-American,0,0,0,9,Middle
8352,NA,0,Male,45,Greater than 45,African-American,0,0,0,4,Middle
8353,NA,0,Male,45,Greater than 45,African-American,0,0,0,4,Middle
8354,NA,1,Male,60,Greater than 45,African-American,0,0,0,15,High
8355,NA,0,Male,47,Greater than 45,Hispanic,0,0,0,0,Unknown
8356,NA,0,Male,43,25 - 45,African-American,1,0,0,8,Middle
8357,NA,0,Male,43,25 - 45,African-American,1,0,0,8,Middle
8358,NA,0,Male,21,Less than 25,Other,0,0,0,0,Middle
8359,NA,0,Male,21,Less than 25,Other,0,0,0,0,Middle
8360,NA,0,Male,21,Less than 25,Other,0,0,0,0,Middle
8361,NA,0,Male,23,Less than 25,African-American,0,1,0,3,Middle
8362,NA,0,Male,27,25 - 45,Caucasian,0,0,0,0,Unknown
8363,NA,0,Male,27,25 - 45,Caucasian,0,0,0,0,Unknown
8364,NA,0,Male,24,Less than 25,Caucasian,0,0,0,0,Unknown
8365,NA,0,Male,22,Less than 25,African-American,0,0,0,0,Middle
8366,NA,0,Male,22,Less than 25,African-American,0,0,0,0,Middle
8367,NA,0,Female,46,Greater than 45,African-American,0,0,0,4,Unknown
8368,NA,0,Male,53,Greater than 45,African-American,0,0,0,3,Unknown
8369,NA,0,Male,52,Greater than 45,Hispanic,0,0,0,2,Unknown
8370,NA,0,Female,26,25 - 45,Caucasian,0,0,0,2,Unknown
8371,NA,0,Female,37,25 - 45,Caucasian,0,0,0,5,Middle
8372,NA,0,Female,35,25 - 45,African-American,0,0,0,7,Middle
8373,NA,0,Female,53,Greater than 45,African-American,0,0,0,0,Unknown
8374,NA,0,Male,26,25 - 45,African-American,0,0,0,9,Middle
8375,NA,0,Male,19,Less than 25,African-American,0,0,0,0,Unknown
8376,NA,1,Male,63,Greater than 45,African-American,0,0,0,22,High
8377,NA,1,Male,63,Greater than 45,African-American,0,0,0,22,High
8378,NA,0,Male,47,Greater than 45,Other,0,0,0,1,Unknown
8379,NA,0,Male,25,25 - 45,African-American,0,0,0,6,High
8380,NA,0,Male,34,25 - 45,Caucasian,0,0,0,0,Middle
8381,NA,0,Male,21,Less than 25,African-American,0,0,0,0,Middle
8382,NA,0,Male,23,Less than 25,Caucasian,0,0,0,0,High
8383,NA,0,Male,57,Greater than 45,Caucasian,0,0,0,0,Unknown
8384,NA,1,Male,48,Greater than 45,African-American,0,0,0,10,Unknown
8385,NA,1,Male,48,Greater than 45,African-American,0,0,0,10,Unknown
8386,NA,0,Female,34,25 - 45,Other,0,0,0,0,High
8387,NA,0,Male,25,25 - 45,Caucasian,0,0,0,5,Middle
8388,NA,0,Female,33,25 - 45,Caucasian,0,0,0,0,Unknown
8389,NA,0,Male,51,Greater than 45,African-American,0,0,0,1,Unknown
8390,NA,0,Male,26,25 - 45,African-American,0,0,0,7,Unknown
8391,NA,1,Male,53,Greater than 45,African-American,0,0,0,13,Unknown
8392,NA,0,Female,25,25 - 45,Caucasian,0,0,0,0,Unknown
8393,NA,0,Female,27,25 - 45,Caucasian,0,0,0,2,Middle
8394,NA,0,Male,51,Greater than 45,African-American,0,0,0,0,Unknown
8395,NA,1,Male,47,Greater than 45,African-American,0,0,0,5,Unknown
8396,NA,1,Male,27,25 - 45,Caucasian,0,1,2,5,Unknown
8397,NA,0,Female,36,25 - 45,Caucasian,0,0,0,0,Unknown
8398,NA,0,Male,57,Greater than 45,Caucasian,0,0,0,1,Unknown
8399,NA,0,Male,41,25 - 45,Caucasian,0,0,0,4,Middle
8400,NA,0,Male,41,25 - 45,Caucasian,0,0,0,4,Middle
8401,NA,0,Male,37,25 - 45,African-American,0,0,0,2,Unknown
